freq,real,imag
562.3,94.28112514723468,-82.56256846380198
575.4,93.34865778868458,-81.28081483237585
588.8,92.31371534855548,-79.78395995917099
602.6,91.6057622234624,-77.84137174238708
616.6,90.60061356599786,-76.91283608837585
631.0,90.6052359522423,-75.75845594351675
645.7,89.81986469188122,-74.38979261363183
660.6999999999999,88.52728613581064,-72.72469035518797
676.1000000000001,88.00118801288211,-71.36092427774442
691.8,87.20068616799269,-70.20126184679816
707.9,86.3631747696133,-69.24204173466634
724.4,85.94387814779296,-68.14879717459706
741.3,85.09862006796362,-66.95985594782579
758.6000000000001,84.87726977092235,-65.39516643345453
776.2000000000002,84.24285058287349,-64.52563238556834
794.3,83.62714965476736,-63.43655780585196
812.8,82.99296476216647,-62.03249143992421
831.8,82.23419685983687,-61.33295155950168
851.1,81.51913198315756,-59.607757063416365
871.0,80.80430926570307,-58.993839912565804
891.3,80.58061968771828,-58.158914272479535
912.0,80.16346109375719,-57.036554144307644
933.3,79.31857145103078,-55.80616790951519
955.0,78.8786694432741,-54.91100316728826
977.2000000000002,78.49954941824794,-53.71095416813575
999.9999999999999,77.87885000690365,-52.90249442049237
1023.0,77.50558184622044,-51.872924034919656
1047.0,76.9991520471723,-50.865368079013756
1072.0,76.26428798542534,-49.86201638705553
1096.0,75.82569113819532,-49.01785848770582
1122.0,75.56191403406129,-48.34736366498208
1148.0,75.36360811963682,-47.302263360492645
1175.0,74.88344200467125,-46.62376098145659
1202.0,74.01774921756689,-45.73067937573145
1230.0,73.91776146697298,-44.82963794826889
1259.0,73.67156400112151,-44.06876211579964
1288.0,73.05574357551562,-43.32301818860792
1318.0,72.78130203309328,-42.6750657875439
1349.0,72.15562201360699,-41.760777589952895
1380.0,71.79479437519699,-41.062204644809924
1413.0,71.33225547494936,-40.06531357539482
1445.0,71.2103982651762,-39.572616810851436
1479.0,70.93969309831944,-38.89411268758142
1514.0,70.57128566320472,-38.01001275559397
1549.0,70.0821706780324,-37.39353037267644
1585.0,69.98893897674253,-36.6999240475819
1622.0,69.74285441432103,-36.236305671511744
1660.0,69.44248766609066,-35.72926011136356
1698.0,69.12146307536979,-34.83685261719467
1738.0,68.88266442526836,-34.259600096173685
1778.0,68.75567047305742,-33.68168905655929
1820.0,68.24475669526909,-33.073798995584056
1862.0000000000002,68.0551388413373,-32.46124078378634
1905.0,67.60650064272595,-31.755927233662256
1950.0000000000002,67.49877581151205,-31.265043583450506
1995.0,67.24232878078493,-30.81588136946911
2042.0,66.84749609901746,-30.22170230839833
2089.0,66.57790011110548,-29.620791457772064
2138.0,66.37484202137527,-29.082182606406434
2188.0,66.06911762458199,-28.558010571714945
2239.0,65.82079418824536,-28.166783073125746
2291.0,65.57982602868262,-27.555492075967575
2344.0,65.4455294045064,-27.010357780008064
2399.0,65.08519177719535,-26.58590322669928
2455.0,64.91879367742214,-26.01286680574851
2512.0,64.61358122049582,-25.571679466230712
2570.0,64.45584877040052,-25.124422760257893
2630.0,64.26516485876822,-24.68799864873116
2692.0,64.05303283348726,-24.30382687837748
2754.0,63.87222895117537,-23.733777547231266
2818.0,63.66109886576482,-23.38305796169445
2884.0,63.50423828972921,-22.96128296002049
2951.0,63.249044050961864,-22.595401111328282
3019.9999999999995,63.03815250221795,-22.154883707534392
3090.0,62.85127531694483,-21.725801836982072
3162.0,62.67087852174624,-21.314506281792138
3236.0,62.47293693504201,-20.938906353242004
3311.0000000000005,62.25877642679284,-20.629114088356975
3388.0000000000005,62.13990444867998,-20.208249063236465
3467.0,62.0460151131754,-19.940632675788308
3548.0000000000005,61.833951061215764,-19.51860136905012
3630.9999999999995,61.64347976257663,-19.161975956508186
3715.0,61.52887394040187,-18.837017779572353
3801.9999999999995,61.27188570170825,-18.354204598227923
3889.9999999999995,61.05337574031579,-18.10085766933181
3981.0,60.91964533473097,-17.82298575482797
4074.0,60.796684567217824,-17.431926471062514
4169.0,60.675768835052644,-17.19153220022309
4266.0,60.533017404550435,-16.957422307382778
4365.0,60.40576888649206,-16.500132217541385
4467.0,60.307324174392264,-16.265554090344356
4571.0,60.09132243703521,-15.953190009304874
4677.0,59.91908210946417,-15.656690942285158
4786.0,59.8131185933171,-15.414668303180331
4898.0,59.71739576479232,-15.13931780173248
5012.0,59.610423395582835,-14.846417475094768
5129.0,59.43893881841437,-14.594660648662275
5248.0,59.31010250750608,-14.329867916844341
5370.0,59.20777186228964,-14.139847372018226
5494.999999999999,58.96234269591186,-13.81621341870027
5623.0,58.94564762884934,-13.667069132552223
5753.999999999999,58.890995301481354,-13.362296587738106
5888.0,58.779159726052406,-13.116809522694703
6026.0,58.66439510509412,-12.917708204298211
6166.0,58.457537245906074,-12.669281884317655
6310.0,58.42894851556969,-12.427446367971477
6457.0,58.31114258291413,-12.278453671677024
6606.999999999999,58.176138668864375,-12.036212881490112
6760.999999999999,58.149300646251,-11.804260244277863
6918.0,58.01824487197496,-11.609580549798274
7079.000000000001,57.866321816634915,-11.37509007405159
7244.0,57.77944719730978,-11.172851764029492
7413.0,57.719143430975265,-11.002351404649497
7586.0,57.60846421882689,-10.79197670402832
7762.0,57.45347162854895,-10.58554635013528
7943.0,57.418826962269016,-10.406340102181733
8128.0,57.375473741537775,-10.251449874275238
8318.0,57.34675955235565,-10.082776499387839
8511.0,57.228814311302045,-9.927430068397994
8710.0,57.0419169908504,-9.701171318678838
8913.0,56.961811508781565,-9.500232887914015
9120.0,56.93884720852896,-9.339440835680225
9333.0,56.83903021273637,-9.21592791835448
9550.0,56.80428729853052,-9.003138249350314
9772.0,56.67837591421736,-8.860073856922211
10000.0,56.545910931961,-8.693529718002036
10230.0,56.53837315605122,-8.56479120095449
10470.0,56.51402266152466,-8.413871672290878
10720.0,56.363831429331235,-8.265333185616766
10960.0,56.328996835155785,-8.07917076390625
11219.999999999998,56.28998152004112,-7.938355949968752
11480.0,56.212274902205614,-7.757721261795448
11750.0,56.142485381056275,-7.647116672706994
12020.0,56.01491199632654,-7.500325408479102
12299.999999999998,55.93904946785332,-7.400395873543903
12590.0,55.90272990647239,-7.224274125047211
12880.0,55.83426842292732,-7.095617454936801
13179.999999999998,55.84198130185033,-7.072971589083778
13490.0,55.807478676497816,-6.887092201465919
13800.0,55.72137114378811,-6.746263518659744
14130.0,55.68573047322879,-6.630168096153864
14450.0,55.61916136725349,-6.500168511428357
14790.0,55.55122246826779,-6.371145469920513
15139.999999999998,55.504620772684575,-6.277862267409618
15490.0,55.42181160757725,-6.165786849009379
15850.0,55.34032824852262,-6.058356823984167
16219.999999999998,55.30138285108763,-5.90484123442464
16600.0,55.318709032639305,-5.804522622679642
16980.0,55.24408895318593,-5.725626908225189
17380.0,55.179237531146185,-5.62018814266087
17780.0,55.205136864521855,-5.5352855865781665
18200.0,55.14220651087049,-5.412707535859118
18620.0,55.13093942844347,-5.317572863502691
19050.0,54.997736333270424,-5.210933997522175
19500.0,55.00130741777365,-5.142223546404059
19950.0,54.95333934440694,-5.0030099066797895
20420.0,54.94496553906833,-4.960226252415893
20889.999999999996,54.89260419708707,-4.845616307575879
21380.0,54.80329725146432,-4.764119247371042
21880.0,54.75474489415087,-4.655968950399246
22390.0,54.761737853500385,-4.601831349183134
22910.0,54.76897906559655,-4.506214286756607
23440.0,54.69652540242652,-4.438433163105589
23990.000000000004,54.629046475842294,-4.3419999525715784
24550.0,54.56126564541488,-4.251171484900983
25120.0,54.648083925649104,-4.180749985836818
25700.0,54.6563001804916,-4.120478961204756
26300.0,54.57104607523867,-4.014660456329964
26920.0,54.571554906985135,-3.968840880808362
27540.0,54.58679053268403,-3.8859419429173907
28180.0,54.54419993716098,-3.8204026003685705
28840.0,54.54084101352296,-3.7446842164764425
29510.0,54.442412412971784,-3.6806464055640937
30200.0,54.449284029374255,-3.6323720302649725
30900.0,54.460571407134346,-3.5415835740902932
31620.000000000004,54.48677175619671,-3.468007674427274
32360.0,54.4016872556596,-3.3828632544169777
33110.0,54.3355915235044,-3.34132118983719
33880.0,54.3258868889626,-3.261866778037763
34670.0,54.25653796668192,-3.2494329561076887
35480.0,54.268790439884256,-3.1418514669677435
36310.0,54.27387257481306,-3.080302129312561
37150.0,54.26949693672605,-3.025441576588433
38020.0,54.21196437570039,-2.995208662597955
38900.0,54.135612954318944,-2.920829581905763
39810.0,54.20400115760731,-2.883625273212713
40740.0,54.12308452295563,-2.8352485346748644
41690.0,54.13767625226154,-2.7534207148057677
42659.99999999999,54.0852022155165,-2.705696749242264
43650.0,54.087803214051974,-2.6469870483016
44670.00000000001,54.01025479325249,-2.605309653442467
45710.0,54.10611683014144,-2.5757849633974317
46769.99999999999,54.02427202273254,-2.55810715403917
47859.99999999999,54.009117937220594,-2.485914915798523
48980.0,54.017293412775814,-2.409625346402346
50120.00000000001,54.023784082254345,-2.3730519668205
51290.00000000001,53.94842248863449,-2.3403566599388355
52480.0,53.95146948299202,-2.2765238697669536
53700.0,53.9548341302233,-2.2381023346405615
54950.0,53.96644698553792,-2.1823816159258818
56230.0,53.88520850396895,-2.189593874640286
57540.00000000001,53.88446043922049,-2.1027789899545377
58880.00000000001,53.878339709469905,-2.105603033717215
60260.0,53.887740540874034,-2.067838823452348
61660.0,53.82205754115126,-1.9927646279743498
63100.0,53.8327284291649,-1.9337321014910984
64570.0,53.78524925565118,-1.8880444859387566
66070.0,53.754742276211026,-1.89604601228632
67610.0,53.77584130630901,-1.8311475579993217
69180.0,53.7722037574583,-1.8050277305151838
70790.0,53.73544021983329,-1.7815772157206673
72440.0,53.685192987428394,-1.7538446639011118
74130.0,53.69187676508001,-1.720777460319616
75860.0,53.68689280299591,-1.6788083290023272
77620.0,53.6025617252603,-1.6486212933565634
79430.0,53.68677129305405,-1.6518941963051912
81280.0,53.70482504473999,-1.600243215695424
83180.0,53.60766150583834,-1.5833896606742077
85110.0,53.624173581975285,-1.5409490638942558
87100.0,53.6348613289913,-1.5066353823570546
89130.0,53.62226044271618,-1.4829304351415489
91200.0,53.627459387137286,-1.4642249291489435
93330.0,53.53795930556944,-1.4474417401848194
95500.0,53.62176328234432,-1.4201861981712058
97720.00000000001,53.55276671077711,-1.3830479588191318
100000.0,53.494968606383544,-1.343716927055011
102300.0,53.494813340021835,-1.329081042351511
104700.0,53.480598142989166,-1.3103842020128043
107200.00000000001,53.48297178708054,-1.2823176784499557
109600.0,53.493770023026975,-1.2687219942452073
112200.0,53.49207464131811,-1.2359929884238348
114800.0,53.41285366198444,-1.1953970214635847
117500.0,53.405493670416455,-1.1977225605603707
120199.99999999999,53.414481683982245,-1.1592748049711434
123000.0,53.403513342716494,-1.1503117720957863
125899.99999999999,53.419215295704205,-1.1119269712987399
128800.0,53.42009338226195,-1.0881772485215508
131800.0,53.41501801647517,-1.0983327375106149
134900.0,53.346340290794444,-1.061265975127473
138000.0,53.338178531638874,-1.0465716338012923
141300.0,53.342588771247385,-1.0098029835440858
144500.0,53.34421408192948,-1.0102186233250257
147900.0,53.34717753540697,-0.9877682342275271
151400.0,53.33787859664033,-0.9741032664413544
154900.0,53.34267742766273,-0.9590224973819744
158500.0,53.350584432948835,-0.933506844271434
162200.0,53.340160809530666,-0.9029329840723117
166000.0,53.3535173707953,-0.8766506215167149
169799.99999999997,53.35801241653192,-0.9046417587103953
173800.00000000003,53.2729879516475,-0.8917007082673857
177800.0,53.28988463644277,-0.8624559991518214
182000.0,53.34656697378885,-0.80996471457077
186200.0,53.272736568030055,-0.8326260512239473
190500.0,53.275242353846274,-0.8297524235331921
195000.0,53.20390748978115,-0.767485823092217
199500.0,53.261175724948856,-0.7773159527744707
204200.0,53.280344852353366,-0.7765718445554912
208900.0,53.27087446077581,-0.7759079674848428
213800.0,53.24245297130743,-0.8026639111766
218800.0,53.26222961359747,-0.7494965970873178
223900.0,53.27050480086826,-0.6938956999247314
229100.0,53.274682133001484,-0.7018487810973882
234400.0,53.279731040235326,-0.6899513164643954
239899.99999999997,53.277311393822345,-0.6585634983502288
245500.0,53.21168234118265,-0.6537671812281582
251200.0,53.2120286878127,-0.6427748068296859
256999.99999999997,53.20717929527782,-0.6289752784525441
263000.0,53.20450870331418,-0.6176315610623134
269200.0,53.2178201643921,-0.6228914190663318
275400.0,53.20983190087289,-0.5946948343388916
281800.0,53.22427596685118,-0.5854883455299863
288400.0,53.213558739144425,-0.574475111005912
295100.0,53.140857447143446,-0.5496871423823169
302000.0,53.212926726858996,-0.5285946710153603
309000.0,53.211832496771805,-0.5099027711909987
316200.0,53.209357219493505,-0.49653331837972176
323600.0,53.213330268676266,-0.5043543803714015
331100.0,53.14338827673178,-0.4862922341577196
338800.0,53.13918164143338,-0.47257512581223976
346700.0,53.139768519393584,-0.4754686158894884
354800.0,53.13837873747852,-0.4557178299579926
363100.0,53.143372672113806,-0.4357234733366042
371500.0,53.138560538633556,-0.4238746665472235
380199.99999999994,53.13419556125471,-0.40192684089341685
389000.0,53.136129585396425,-0.3868131439060869
398100.00000000006,53.1356250407802,-0.36739400783291587
407400.0,53.13113036838903,-0.36497384159737717
416899.99999999994,53.057384447295746,-0.35142012159822794
426600.0,53.06280553210524,-0.3491750876323744
436500.0,53.057724081609244,-0.3422888337204537
446700.0,53.06153668356851,-0.33109393258885156
457100.0,53.055016436677356,-0.32122665607852663
467700.0,53.04551731925126,-0.30720480537580025
478600.0,53.12555276318063,-0.2898828959069022
489800.0,53.13182629627874,-0.29024597331209046
501200.0,53.049114285232434,-0.2746282349788621
512900.0,53.057360129770586,-0.25962899750450863
524800.0,53.046750138899,-0.2507645740756804
537000.0,53.04165544557259,-0.23365028464826662
549500.0,53.13363713726789,-0.252426980894255
562300.0,53.11409574256723,-0.22924417765586194
575400.0,53.04447499583736,-0.22294037803003566
588800.0,53.02851248772257,-0.1997938104384816
602600.0,53.046774753945634,-0.26091081341491595
616600.0,53.11449028104191,-0.19032103438565703
631000.0,53.04454048669216,-0.21746841871036404
645700.0,53.03142077851816,-0.19768798835304727
660700.0,53.031201799992644,-0.20248257339705023
676100.0,53.10666583133914,-0.17570517079246217
691800.0,53.12198665300029,-0.18213503566392147
707899.9999999999,53.04884247740097,-0.18118289694331896
724400.0,53.03975820549884,-0.1590345483147481
741300.0,53.02955942705313,-0.12317982236490245
758600.0000000001,53.032894099762125,-0.14402967696730504
776200.0,53.04838393792328,-0.137117849196756
794300.0,53.11010738022341,-0.15582201433123752
812800.0,53.02327716758723,-0.1213466842026652
831799.9999999999,53.03125643917728,-0.09551680297940542
851100.0,52.96731930244598,-0.1381856790375998
871000.0,52.965020957018474,-0.12417494326215389
891300.0000000001,52.95399893344079,-0.07346976549190033
911999.9999999999,53.05168403456768,-0.098609147605033
933300.0,52.945316416593975,-0.06905300144704933
955000.0,53.03392110108902,-0.08536034022843123
977200.0,52.953252439448924,-0.04897609397072946
1000000.0,52.96378663705053,-0.036052554959527514
1022999.9999999999,52.95506041645551,-0.03471434339826398
1047000.0,52.956635181464556,-0.033688781926117295
1072000.0,52.96855346324175,-0.02068074318673375
1096000.0,52.95292337731958,0.011825807124379249
1122000.0,52.95457560969759,0.00787913834791415
1148000.0,53.02636629037002,0.023116326989033674
1175000.0,52.93830714170304,0.03639285361620231
1202000.0,52.94497900337679,0.017202804455695875
1230000.0,52.941877933950124,0.043837308213492965
1259000.0,52.93425212192193,0.06488582892930068
1288000.0,52.92488325765385,0.058496493228452136
1318000.0,52.93390717438287,0.09385575861590545
1349000.0,52.95047676644984,0.11743085787516422
1380000.0,52.93275503160745,0.06341017077213873
1413000.0,52.9110454441185,0.1425138015237035
1445000.0,52.84574707400299,0.1458646840313477
1479000.0,52.924405134611405,0.13216910503635484
1514000.0,52.932858583467485,0.14398259415200612
1549000.0,52.92950459873627,0.1640165580363307
1585000.0,52.98229265073086,0.18405692565052514
1621999.9999999998,52.899109666600516,0.18697398940092597
1660000.0,52.90932718253081,0.21415672361234048
1698000.0,52.898631305315945,0.20429610842241022
1738000.0,52.88200754218865,0.21750254499649
1778000.0,52.96663884064236,0.1987445925244218
1820000.0,52.96714069909461,0.22631577326053473
1862000.0000000002,52.96737779229792,0.23695223057382056
1905000.0,52.95636521827708,0.3098103822755023
1950000.0,52.94556621983362,0.2877544136188966
1995000.0,52.9393162033347,0.3026694427913175
2041999.9999999998,52.876309183210914,0.28248619152966503
2089000.0,52.866853374336195,0.3043241056008281
2138000.0,52.951230658446214,0.3547922610873387
2188000.0,52.94010645908566,0.3183276148152989
2239000.0,52.92330663624969,0.36872818670586005
2291000.0,52.990881959468936,0.3569911824234022
2344000.0,52.91039499316581,0.3562316732397016
2399000.0,52.90005605928772,0.4038199175488883
2455000.0,52.90578990007554,0.4235994031358213
2512000.0,52.97242430881062,0.4146275295991938
2570000.0,52.948141194312115,0.4225970551032722
2630000.0,52.955178029288554,0.4421505924613888
2692000.0,52.94009117718702,0.5058546175620875
2754000.0,52.94635218933391,0.48489196186421346
2818000.0,52.92823169505778,0.4826502736200136
2884000.0,52.99211983074183,0.511163915106632
2951000.0000000005,52.90462445650519,0.5146663055741719
3020000.0,52.96399498058057,0.5358737402035111
3090000.0,52.95480231029253,0.5419757430855489
3162000.0,52.95185626394224,0.5656581982182942
3235999.9999999995,52.928075952011895,0.5621326544644066
3311000.0,52.9186868972106,0.5947406849625886
3388000.0,52.97817401071103,0.6098121177389736
3467000.0,52.91135629377062,0.6159439128914929
3548000.0,53.03297182326759,0.630136586775187
3631000.0,52.959083169854985,0.657350530708049
3715000.0,52.921201289536235,0.6430037820628518
3802000.0,52.91820996921553,0.7014335029124578
3889999.9999999995,52.90756404246102,0.7114306787486626
3980999.9999999995,52.96943985772585,0.7206206772045056
4074000.0,53.05254783033717,0.730060522530821
4169000.0,52.99162981687703,0.7484688231277984
4266000.0,52.997561813710455,0.7463303823652278
4365000.0,53.036959678065294,0.7797377722551406
4467000.0,52.94760542351185,0.7803415831998219
4571000.0,53.004527472302286,0.7580693152264816
4677000.0,53.05161881418756,0.8158242623884914
4786000.0,53.02478580610162,0.8110987861501537
4898000.0,53.02240839417251,0.8382542459771435
5012000.0,53.065455061266505,0.8024233801694506
5129000.0,53.12221912126771,0.7963464256377165
5248000.0,53.01526937555235,0.8176082277307296
5369999.999999999,53.14019524954776,0.8262368508966311
5495000.0,53.176262845713936,0.8179891816880042
5623000.0,53.07765126482973,0.7928072897117434
5754000.0,53.11846619649761,0.8639452676134545
5888000.0,53.08774712806474,0.8424948669279575
6026000.0,53.12938665064596,0.8502104366981558
6166000.0,53.11525015711502,0.8894856875419443
6310000.0,53.13258668738542,0.8712119695851964
6457000.0,53.11283285776045,0.8338910690205329
6607000.0,53.13865606555041,0.8480197593891918
6760999.999999999,53.19952291878958,0.8147265321888416
6918000.0,53.21800159872069,0.8498068311607174
7079000.000000001,53.15731561842552,0.7681016146618691
7244000.0,53.20312345924741,0.723084734214434
7413000.0,53.236987612015675,0.7179308062617757
7586000.0,53.25387657428281,0.7309125160165889
7762000.0,53.28405711490086,0.7558080630319804
7943000.000000001,53.30601740550043,0.6770370418410706
8128000.0,53.32756996610873,0.6419382843459394
8318000.0,53.31040301722822,0.5873127662597273
8511000.0,53.37674103442434,0.5576269624984604
8710000.0,53.41009358810776,0.4802422716562512
8913000.0,53.42340685909742,0.4345228677306189
9120000.0,53.358131694396796,0.43443675023285255
9333000.0,53.36887865994676,0.38204392070794896
9550000.0,53.3838328823143,0.351065948030215
9772000.0,53.44881906986623,0.22967733237603133
10000000.0,53.427650948923585,0.08414039077317632
10230000.0,53.53646647750339,0.08755701203262743
10470000.0,53.47833675034818,-0.0028884543479842655
10720000.0,53.467369730512914,-0.14635557902112348
10960000.0,53.46482807128728,-0.17745545260639298
11220000.0,53.47652258072197,-0.3049788127539465
11480000.0,53.44823267643865,-0.42718963134705645
11750000.0,53.43720047689702,-0.5827441573453667
12020000.0,53.416915913045564,-0.7140897067687642
12300000.0,53.415599808469125,-0.79207076501109
12590000.0,53.47511389108451,-0.919011730748226
12879999.999999998,53.3899045452742,-1.0124438088485643
13180000.0,53.44303043508122,-1.179067146878286
13489999.999999998,53.281932043558264,-1.421957650962846
13799999.999999998,53.32075472945076,-1.5942210399275119
14130000.0,53.304406288263685,-1.7245222394555964
14450000.0,53.16856909116545,-1.979542599955683
14789999.999999998,53.12425809085123,-2.130995369396792
15140000.0,53.04964262800858,-2.385976880681295
